date,AVG.INTWO,CORRA_TOTAL_VOLUME,CORRA_TRIMMED_VOLUME,CORRA_NUMBER_OF_SUBMITTERS,CORRA_RATE_AT_TRIM,CORRA_RATE_AT_PERCENTILE_5,CORRA_RATE_AT_PERCENTILE_25,CORRA_RATE_AT_PERCENTILE_75,CORRA_RATE_AT_PERCENTILE_95,CORRA_PUBLICATION_STATUS,CORRA_CALCULATION_METHODOLOGY
30/07/1999,4.8066,,,,,,,,,,
3/08/1999,4.7231,,,,,,,,,,
4/08/1999,4.5969,,,,,,,,,,
5/08/1999,4.6594,,,,,,,,,,
6/08/1999,4.5872,,,,,,,,,,
9/08/1999,4.6368,,,,,,,,,,
10/08/1999,4.6471,,,,,,,,,,
11/08/1999,4.6367,,,,,,,,,,
12/08/1999,4.6634,,,,,,,,,,
13/08/1999,4.7211,,,,,,,,,,
16/08/1999,4.6678,,,,,,,,,,
17/08/1999,4.6239,,,,,,,,,,
18/08/1999,4.6122,,,,,,,,,,
19/08/1999,4.6587,,,,,,,,,,
20/08/1999,4.6304,,,,,,,,,,
23/08/1999,4.6501,,,,,,,,,,
24/08/1999,4.6587,,,,,,,,,,
25/08/1999,4.6248,,,,,,,,,,
26/08/1999,4.6545,,,,,,,,,,
27/08/1999,4.6589,,,,,,,,,,
30/08/1999,4.6914,,,,,,,,,,
31/08/1999,4.8669,,,,,,,,,,
1/09/1999,4.7779,,,,,,,,,,
2/09/1999,4.6443,,,,,,,,,,
3/09/1999,4.5532,,,,,,,,,,
7/09/1999,4.603,,,,,,,,,,
8/09/1999,4.6246,,,,,,,,,,
9/09/1999,4.6311,,,,,,,,,,
10/09/1999,4.5668,,,,,,,,,,
13/09/1999,4.5839,,,,,,,,,,
14/09/1999,4.5825,,,,,,,,,,
15/09/1999,4.7008,,,,,,,,,,
16/09/1999,4.6513,,,,,,,,,,
17/09/1999,4.5813,,,,,,,,,,
20/09/1999,4.6032,,,,,,,,,,
21/09/1999,4.5908,,,,,,,,,,
22/09/1999,4.558,,,,,,,,,,
23/09/1999,4.5442,,,,,,,,,,
