"TERMS AND CONDITIONS"
"https://www.bankofcanada.ca/terms/"

"NAME"
"Canadian Overnight Repo Rate Average (CORRA)"

"DESCRIPTION"
"Canadian Overnight Repo Rate Average (CORRA)"

"LINK"
"https://www.bankofcanada.ca/?p=212119"

"SERIES"
"id","label","description"
"AVG.INTWO","Canadian Overnight Repo Rate Average (CORRA) (%)","Canadian Overnight Repo Rate Average (CORRA) (%)"
"CORRA_TOTAL_VOLUME","Total dollar trading volume of all trades eligible for CORRA ($)","Total dollar trading volume of all trades eligible for CORRA ($)"
"CORRA_TRIMMED_VOLUME","Trimmed dollar volume of trades eligible for CORRA ($)","Trimmed dollar volume of trades eligible for CORRA ($)"
"CORRA_NUMBER_OF_SUBMITTERS","Number of unique data submitters for CORRA","Number of unique data submitters for CORRA"
"CORRA_RATE_AT_TRIM","Rate at which daily CORRA trading volume is trimmed (%)","Rate at which daily CORRA trading volume is trimmed (%)"
"CORRA_RATE_AT_PERCENTILE_5","Rate at 5th percentile of the trimmed trading volume (%)","Rate at 5th percentile of the trimmed trading volume (%)"
"CORRA_RATE_AT_PERCENTILE_25","Rate at 25th percentile of the trimmed trading volume (%)","Rate at 25th percentile of the trimmed trading volume (%)"
"CORRA_RATE_AT_PERCENTILE_75","Rate at 75th percentile of the trimmed trading volume (%)","Rate at 75th percentile of the trimmed trading volume (%)"
"CORRA_RATE_AT_PERCENTILE_95","Rate at 95th percentile of the trimmed trading volume (%)","Rate at 95th percentile of the trimmed trading volume (%)"
"CORRA_PUBLICATION_STATUS","Publication status","Publication status"
"CORRA_CALCULATION_METHODOLOGY","Calculation methodology","Calculation methodology"

"OBSERVATIONS"
"date","AVG.INTWO","CORRA_TOTAL_VOLUME","CORRA_TRIMMED_VOLUME","CORRA_NUMBER_OF_SUBMITTERS","CORRA_RATE_AT_TRIM","CORRA_RATE_AT_PERCENTILE_5","CORRA_RATE_AT_PERCENTILE_25","CORRA_RATE_AT_PERCENTILE_75","CORRA_RATE_AT_PERCENTILE_95","CORRA_PUBLICATION_STATUS","CORRA_CALCULATION_METHODOLOGY"
"2000-04-06","5.2878","","","","","","","","","",""
"2000-04-07","5.2900","","","","","","","","","",""
"2000-04-10","5.2826","","","","","","","","","",""
"2000-04-11","5.2641","","","","","","","","","",""
"2000-04-12","5.2320","","","","","","","","","",""
"2000-04-13","5.2763","","","","","","","","","",""
"2000-04-14","5.2775","","","","","","","","","",""
"2000-04-17","5.2817","","","","","","","","","",""
"2000-04-18","5.2899","","","","","","","","","",""
"2000-04-19","5.2613","","","","","","","","","",""
"2000-04-20","5.2787","","","","","","","","","",""
"2000-04-24","5.2726","","","","","","","","","",""
"2000-04-25","5.2757","","","","","","","","","",""
"2000-04-26","5.2616","","","","","","","","","",""
"2000-04-27","5.2534","","","","","","","","","",""
"2000-04-28","5.2805","","","","","","","","","",""
"2000-05-01","5.2682","","","","","","","","","",""
"2000-05-02","5.2485","","","","","","","","","",""
"2000-05-03","5.2559","","","","","","","","","",""
"2000-05-04","5.2536","","","","","","","","","",""
"2000-05-05","5.2336","","","","","","","","","",""
"2000-05-08","5.2601","","","","","","","","","",""
"2000-05-09","5.2461","","","","","","","","","",""
"2000-05-10","5.2502","","","","","","","","","",""
"2000-05-11","5.2688","","","","","","","","","",""
"2000-05-12","5.2626","","","","","","","","","",""
"2000-05-15","5.2834","","","","","","","","","",""
"2000-05-16","5.2947","","","","","","","","","",""
"2000-05-17","5.7597","","","","","","","","","",""
"2000-05-18","5.7644","","","","","","","","","",""
"2000-05-19","5.7741","","","","","","","","","",""
"2000-05-23","5.7762","","","","","","","","","",""
"2000-05-24","5.7482","","","","","","","","","",""
"2000-05-25","5.7710","","","","","","","","","",""
"2000-05-26","5.7456","","","","","","","","","",""
"2000-05-29","5.7527","","","","","","","","","",""
"2000-05-30","5.7507","","","","","","","","","",""
"2000-05-31","5.7652","","","","","","","","","",""
"2000-06-01","5.7708","","","","","","","","","",""
"2000-06-02","5.7651","","","","","","","","","",""
"2000-06-05","5.7541","","","","","","","","","",""
"2000-06-06","5.7544","","","","","","","","","",""
"2000-06-07","5.7463","","","","","","","","","",""
"2000-06-08","5.7500","","","","","","","","","",""
"2000-06-09","5.7605","","","","","","","","","",""
"2000-06-12","5.7459","","","","","","","","","",""
"2000-06-13","5.7210","","","","","","","","","",""
"2000-06-14","5.7371","","","","","","","","","",""
"2000-06-15","5.7454","","","","","","","","","",""
"2000-06-16","5.7500","","","","","","","","","",""
"2000-06-19","5.7500","","","","","","","","","",""
"2000-06-20","5.7575","","","","","","","","","",""
"2000-06-21","5.7541","","","","","","","","","",""
"2000-06-22","5.7586","","","","","","","","","",""
"2000-06-23","5.7506","","","","","","","","","",""
"2000-06-26","5.7503","","","","","","","","","",""
"2000-06-27","5.7500","","","","","","","","","",""
"2000-06-28","5.7463","","","","","","","","","",""
"2000-06-29","5.7459","","","","","","","","","",""
"2000-06-30","5.7592","","","","","","","","","",""
"2000-07-04","5.7538","","","","","","","","","",""
"2000-07-05","5.7504","","","","","","","","","",""
"2000-07-06","5.7453","","","","","","","","","",""
"2000-07-07","5.7400","","","","","","","","","",""
"2000-07-10","5.7215","","","","","","","","","",""
"2000-07-11","5.7170","","","","","","","","","",""
"2000-07-12","5.7200","","","","","","","","","",""
"2000-07-13","5.7248","","","","","","","","","",""
"2000-07-14","5.7460","","","","","","","","","",""
"2000-07-17","5.7248","","","","","","","","","",""
"2000-07-18","5.7317","","","","","","","","","",""
"2000-07-19","5.7329","","","","","","","","","",""
"2000-07-20","5.7500","","","","","","","","","",""
"2000-07-21","5.7300","","","","","","","","","",""
"2000-07-24","5.7345","","","","","","","","","",""
"2000-07-25","5.7398","","","","","","","","","",""
"2000-07-26","5.7230","","","","","","","","","",""
"2000-07-27","5.7423","","","","","","","","","",""
"2000-07-28","5.7500","","","","","","","","","",""
"2000-07-31","5.7653","","","","","","","","","",""
"2000-08-01","5.7776","","","","","","","","","",""
"2000-08-02","5.7573","","","","","","","","","",""
"2000-08-03","5.7622","","","","","","","","","",""
"2000-08-04","5.7585","","","","","","","","","",""
"2000-08-08","5.7600","","","","","","","","","",""
"2000-08-09","5.7656","","","","","","","","","",""
"2000-08-10","5.7515","","","","","","","","","",""
"2000-08-11","5.7521","","","","","","","","","",""
"2000-08-14","5.7549","","","","","","","","","",""
"2000-08-15","5.7816","","","","","","","","","",""
"2000-08-16","5.7689","","","","","","","","","",""
"2000-08-17","5.7997","","","","","","","","","",""
"2000-08-18","5.7569","","","","","","","","","",""
"2000-08-21","5.7526","","","","","","","","","",""
"2000-08-22","5.7590","","","","","","","","","",""
"2000-08-23","5.7583","","","","","","","","","",""
"2000-08-24","5.7644","","","","","","","","","",""
"2000-08-25","5.7837","","","","","","","","","",""
"2000-08-28","5.7695","","","","","","","","","",""
"2000-08-29","5.7950","","","","","","","","","",""
"2000-08-30","5.7879","","","","","","","","","",""
"2000-08-31","5.8831","","","","","","","","","",""
"2000-09-01","5.8241","","","","","","","","","",""
"2000-09-05","5.7731","","","","","","","","","",""
"2000-09-06","5.7631","","","","","","","","","",""
"2000-09-07","5.7547","","","","","","","","","",""
"2000-09-08","5.7490","","","","","","","","","",""
"2000-09-11","5.7558","","","","","","","","","",""
"2000-09-12","5.7400","","","","","","","","","",""
"2000-09-13","5.7446","","","","","","","","","",""
"2000-09-14","5.7782","","","","","","","","","",""
"2000-09-15","5.8409","","","","","","","","","",""
"2000-09-18","5.7594","","","","","","","","","",""
"2000-09-19","5.7500","","","","","","","","","",""
"2000-09-20","5.7445","","","","","","","","","",""
"2000-09-21","5.7321","","","","","","","","","",""
"2000-09-22","5.7242","","","","","","","","","",""
"2000-09-25","5.7500","","","","","","","","","",""
"2000-09-26","5.7425","","","","","","","","","",""
"2000-09-27","5.7472","","","","","","","","","",""
"2000-09-28","5.7689","","","","","","","","","",""
"2000-09-29","5.8097","","","","","","","","","",""
"2000-10-02","5.7711","","","","","","","","","",""
"2000-10-03","5.7747","","","","","","","","","",""
"2000-10-04","5.7707","","","","","","","","","",""
"2000-10-05","5.7700","","","","","","","","","",""
"2000-10-06","5.7806","","","","","","","","","",""
"2000-10-10","5.7941","","","","","","","","","",""
"2000-10-11","5.7544","","","","","","","","","",""
"2000-10-12","5.8233","","","","","","","","","",""
"2000-10-13","5.8106","","","","","","","","","",""
"2000-10-16","5.8605","","","","","","","","","",""
"2000-10-17","5.8100","","","","","","","","","",""
"2000-10-18","5.7691","","","","","","","","","",""
"2000-10-19","5.7514","","","","","","","","","",""
"2000-10-20","5.7508","","","","","","","","","",""
"2000-10-23","5.7692","","","","","","","","","",""
"2000-10-24","5.7574","","","","","","","","","",""
"2000-10-25","5.8380","","","","","","","","","",""
"2000-10-26","5.8049","","","","","","","","","",""
"2000-10-27","5.7987","","","","","","","","","",""
"2000-10-30","5.7685","","","","","","","","","",""
"2000-10-31","5.8330","","","","","","","","","",""
"2000-11-01","5.7467","","","","","","","","","",""
"2000-11-02","5.7583","","","","","","","","","",""
"2000-11-03","5.7476","","","","","","","","","",""
"2000-11-06","5.7188","","","","","","","","","",""
"2000-11-07","5.7349","","","","","","","","","",""
"2000-11-08","5.7449","","","","","","","","","",""
"2000-11-09","5.7809","","","","","","","","","",""
"2000-11-10","5.7721","","","","","","","","","",""
"2000-11-14","5.7721","","","","","","","","","",""
"2000-11-15","5.7708","","","","","","","","","",""
"2000-11-16","5.7434","","","","","","","","","",""
"2000-11-17","5.7410","","","","","","","","","",""
"2000-11-20","5.7299","","","","","","","","","",""
"2000-11-21","5.7300","","","","","","","","","",""
"2000-11-22","5.7198","","","","","","","","","",""
"2000-11-23","5.7500","","","","","","","","","",""
"2000-11-24","5.7623","","","","","","","","","",""
"2000-11-27","5.7588","","","","","","","","","",""
"2000-11-28","5.7500","","","","","","","","","",""
"2000-11-29","5.7684","","","","","","","","","",""
"2000-11-30","5.7688","","","","","","","","","",""
"2000-12-01","5.7646","","","","","","","","","",""
"2000-12-04","5.7550","","","","","","","","","",""
"2000-12-05","5.7591","","","","","","","","","",""
"2000-12-06","5.7500","","","","","","","","","",""
"2000-12-07","5.7495","","","","","","","","","",""
"2000-12-08","5.7500","","","","","","","","","",""
"2000-12-11","5.7500","","","","","","","","","",""
"2000-12-12","5.7500","","","","","","","","","",""
"2000-12-13","5.7505","","","","","","","","","",""
"2000-12-14","5.7267","","","","","","","","","",""
"2000-12-15","5.7700","","","","","","","","","",""
"2000-12-18","5.7589","","","","","","","","","",""
"2000-12-19","5.7522","","","","","","","","","",""
"2000-12-20","5.7748","","","","","","","","","",""
"2000-12-21","5.7629","","","","","","","","","",""
"2000-12-22","5.8323","","","","","","","","","",""
"2000-12-27","5.7646","","","","","","","","","",""
"2000-12-28","5.7515","","","","","","","","","",""
"2000-12-29","5.7807","","","","","","","","","",""
"2001-01-02","5.7484","","","","","","","","","",""
"2001-01-03","5.7500","","","","","","","","","",""
"2001-01-04","5.7154","","","","","","","","","",""
"2001-01-05","5.7504","","","","","","","","","",""
"2001-01-08","5.7505","","","","","","","","","",""
"2001-01-09","5.7451","","","","","","","","","",""
"2001-01-10","5.7513","","","","","","","","","",""
"2001-01-11","5.7506","","","","","","","","","",""
"2001-01-12","5.7560","","","","","","","","","",""
"2001-01-15","5.7533","","","","","","","","","",""
"2001-01-16","5.7528","","","","","","","","","",""
"2001-01-17","5.7490","","","","","","","","","",""
"2001-01-18","5.7494","","","","","","","","","",""
"2001-01-19","5.7471","","","","","","","","","",""
"2001-01-22","5.7549","","","","","","","","","",""
"2001-01-23","5.4710","","","","","","","","","",""
"2001-01-24","5.5000","","","","","","","","","",""
"2001-01-25","5.5000","","","","","","","","","",""
